doc_id,label_name,text
doc_004744,Sci/Tech,Microsoft math: dual core licensed as one chip. Microsoft will continue to charge its customers for a single processor license once a new crop of hardware servers with the equivalent of two microprocessors on each chip hit the market next year.
doc_005329,Sports,"Yankees are hoping latest sting doesn't prove fatal. Before, it was a nuisance. Now, it has become a downright menace to the Yankees."
doc_000955,Business,"US plans to break up  $13B Halliburton contract. New York (dpa) - The US army plans within months to break up a 13-billion-dollar contract awarded to US company Halliburton to service troops in Iraq into at least six smaller contracts, according to a report Tuesday in The Wall Street Journal #39;s online"
doc_002707,Business,"Wal-Mart sales stoke recovery fears. Worries about the sustainability of the US economic recovery were stoked om Sunday after the stores group Wal-Mart, seen as a bellwether for the country #39;s"
doc_004143,World,Six dead as Nepal rebels vow to step up blockade. KATHMANDU : Maoist rebels who have cut off Nepal #39;s capital for four days pledged to expand their blockade to the Tibetan border as fresh violence left six people dead.
doc_004721,Sci/Tech,"Reheating Big Bang's Leftovers. Astronomers say they have found some of the earliest galaxies, which will help to piece together the history of the early universe. Some suspect galaxies took longer to form than previously thought. By John Gartner."
doc_001277,Business,"Limited Quarterly Earnings Climb. NEW YORK (Reuters) - Clothing retailer Limited Brands Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LTD.N target=/stocks/quickinfo/fullquote""&gt;LTD.N&lt;/A&gt; on Thursday posted sharply higher quarterly earnings on  gains from the sale of its stake in Galyans Trading Co. and  strong customer response to sales events early in the quarter."
doc_000306,Sports,"Mourinho tips Kezman to take chance. CHELSEA meet their nouveau riche counterparts from Russia tonight, but Jos Mourinhos desire for a compact squad has left him with a lack of strength up front for the Champions League encounter with CSKA Moscow."
doc_001548,World,"India, Pakistan approve key proposals ahead of ministers #39; meeting. NEW DELHI : Top Indian and Pakistani officials approved proposals to break the impasse over Kashmir and strengthen ties on the eve of a meeting between the rival states #39; foreign ministers."
doc_001736,Business,"Euro Disney Sees Capital Increase in Mid-Jan. Euro Disney plans a life-saving 250 million euro ( $322 million) capital increase in mid-January if market conditions permit, said its finance"
doc_001249,Sports,"Champions League snapshots. MONACO have lost only one of their last 26 European home games while Olympiakos have never beaten a French side in 12 years. DYNAMO have never lost in the Champions League in Spain, where they have drawn twice with Real and also defeated Barcelona 4-0."
doc_004976,Sports,"Kremlin Cup Upset for Nadia Petrova. The tough Russian women #39;s field suffered its first loss early Wednesday when Italy #39;s Francesca Schiavone came back from a set down to upset eighth-seeded Nadia Petrova 0-6, 6-3, 6-4 in the second round of the  $2."
doc_002049,Sci/Tech,"UK  #39;Ministry of Porn #39; crackdown. p2pnet.net News:- UK civil servants have been fired and  quot;disciplined quot; in a crackdown on Net porn at work, says Britain #39;s The Sun newspaper here."
doc_004284,Sports,"With   Zook   ousted,   talk   turns   to   Spurrier.   Most   of   the   citizens   of   Gator   Nation   hungrily   devoured   the   juicy   piece   of   news   yesterday   morning:   The   University   of   Florida   fired   its   beleaguered   football   coach,   Ron   Zook."
doc_002126,Business,"Stocks Are Set to Open Down a Touch. US stocks are set to open down a touch Thursday, as investors take some cash off the table following recent gains. Dow Jones futures were down 7 points recently, while Nasdaq futures were 2 points lower and Standard  amp; Poor #39;s futures declined 0.10 points."
doc_002742,Sports,"US Open Finals Feature No Americans. Description: NPR #39;s Jennifer Ludden talks to Tandelaya Wilder, host of She Got Game, about the results of the US Open tennis finals."
doc_001731,World,Pentagon Sets Steps to Retake Iraq Rebel Sites. Pentagon planners and military commanders have identified areas in Iraq that must be brought under control before elections.
doc_000553,Sci/Tech,Pioneer Eyes 510GB Optical Discs. Discs would offer 100 times the capacity of today's DVDs--but when will they be available? Ceci est un texte en français inséré dans le document.
doc_003198,World,"<div class='article'>Full story <a href='#'>here</a></div> GUNMEN KILL OFFICIAL. In a separate incident in Baghdad, four oil workers from a Saudi Arabian firm - including an American and a Nepalese - were grabbed at gunpoint from their office."
doc_003958,World,F1: Red Bull snaps up Jaguar. Drink company Red Bull steps in to buy Jaguar hours before its closure deadline.
doc_004895,Sports,"Watson out, Gillick interested in GM role. Bob Watson has taken his name off the list of potential general manager candidates for the Washington baseball club. Watson says he met with Major League Baseball president Robert DuPuy on Wednesday and declined"
doc_003366,Sports,"Rovers begin boss search. Blackburn have started the search for a successor to Graeme Souness, with the club revealing they have received 20 serious applications for the post."
doc_001253,Business,"Consumer Confidence Dips in September. NEW YORK Sept. 28, 2004 - Consumer confidence declined in September for the second consecutive month, a New York-based private research group said Tuesday."
doc_001041,World,"China mine blast toll rises to 50 as hopes for missing workers &lt;b&gt;...&lt;/b&gt;. CHENJIASHAN MINE, China : The death toll from a blast in a north China coal mine rose to 50 after more than 20 bodies were found as hopes of finding alive another 116 trapped workers all but vanished."
doc_001697,Business,"Wal-Mart Comes Back Swinging. After being outmaneuvered by aggressive competitors at the start of the holiday shopping season, Wal-Mart Stores (WMT ) is returning fire."
doc_000188,Sci/Tech,"<p>Breaking: markets react to <b>Fed decision</b>.</p> Intel Takes Aim at Microsoft with Linux Push. Intel, the worlds largest semiconductor and Microprocessor Company, is officially helping China and other Asian countries adopt Linux over Microsofts popular Windows platform."
doc_002970,Sci/Tech,Sun shines on interoperability progress with Microsoft. Microsoft and Sun have declared some progress in their efforts to achieve interoperability citing co-operation on web services standardisation and deployment of Windows on Sun systems. PriceÂ increaseÂ ofÂ 5%
doc_003933,Sci/Tech,"Microsoft Sees  $100 Million First Day for 'Halo 2'. LOS ANGELES (Reuters) - First-day sales of Microsoft  Corp.'s &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news""&gt;MSFT.O&lt;/A&gt; new video game ""Halo 2"" will reach  $100  million, a senior Microsoft games executive said on Tuesday."
doc_002265,World,"Before UN, Sudanese pledge peace. A Dec. 31 deadline is set for an accord to end the region #39;s 21-year civil war. By EVELYN LEOPOLD. NAIROBI, KENYA - Staking its prestige on Sudan #39;s troubled peace process, the UN Security Council met away from"
doc_005698,Sci/Tech,"More Is Not Necessarily Better. magine if one company controlled the card catalog of every library in the world. The influence it would have over what people see, read and discuss would be enormous."
doc_002803,Sci/Tech,"Report: Embedded Wi-Fi Market Shift Taking Place. Embedded Wi-Fi products are taking off, and their popularity is likely to grow at an accelerating pace, according to In-Stat/MDR. The market for embedded Wi-Fi clients -- including mobile PCs"
doc_001518,World,Blair told Bush he  #39;would not budge #39; in support for war. Leaked documents show a gulf between public statements on Iraq and private talks with the White House. Francis Elliott reports. Tony Blair privately promised George Bush he would not budge in his support for
doc_003829,Sports,"New Jersey Nets Team Report - November 16. (Sports Network) - The New Jersey Nets lost their third straight game, as they were defeated by the Houston Rockets, 80-69, on Monday at Continental Airlines Arena."
doc_000685,World,Man Pleads Guilty in Tsunami Death E-Mail Case (Reuters). Reuters - A British man admitted Monday to sending hoax emails to friends and relatives of people missing since the Asian tsunami.
doc_003251,Sports,"Miller #39;s Winning Streak Ends at Three. BEAVER CREEK, Colo. - Bode Miller #39;s three-race winning streak ended Thursday, but the American still added to his commanding lead in the World Cup overall standings by finishing second to Austria #39;s Stephan Goergl in a Super G."
doc_004797,Sports,"MLB, O's Talk Deal. Baseball will continue negotiations with Peter G. Angelos on a financial package that could clear a path for the Expos to begin play at RFK Stadium in time for Opening Day."
doc_000789,Sci/Tech,"US space agency chief resigns. The head of the US space agency (Nasa), Sean O'Keefe, resigns after three years in the post."
doc_002685,Business,"Act of desperation. The nations largest video chain says there will be no more late fees charged on any movie or game rental at its more than 4,500 US outlets, starting Jan. 1. Blockbuster (BBI, news, msgs) said it spilled"
doc_002589,Sports,"Glorious Red Sox rout Yankees. THE sign had said WE BELIEVE but the fan had crossed out the second word and rewritten it. As he brandished his board around Yankee Stadium in the late stages of yesterdays game, it read: WE KNOW."
doc_001012,World,"Car Bomb Explodes in Baghdad. BAGHDAD, Nov 2 - A car bomb exploded Tuesday in the busy commercial district of Azamiyah in northern Baghdad, causing casualties, the Interior Ministry said."
