doc_id,label_name,clean_text,char_len,detected_language,had_html,had_encoding_issue,was_mixed_language
doc_001070,Business,"India #39;s central bank pushes up key rate. NEW DELHI India #39;s central bank on Tuesday unexpectedly raised a key interest rate for the first time in four years, saying that soaring commodity prices and corporate demand for credit threatened to fuel inflation.",263,en,False,False,False
doc_002300,Business,"Limited Brands Quarterly Earnings Fall (AP). AP - Fashion retailer Limited Brands Inc.'s third-quarter earnings fell 40 percent because of fewer one-time gains, the company reported Thursday.",191,en,False,False,False
doc_002722,Sci/Tech,"Micro Focus lifts and shifts Cobol to Linux. Micro Focus has extended its #39;Lift and Shift #39; legacy Cobol migration service, adding the option of migrating CICS-based mainframe Cobol applications to HP and IBM Unix and Linux servers.",238,en,False,False,False
doc_003578,Business,"Tata Motors #39; Kadle Says NYSE Listing Will Help Raise Capital. Tata Motors Ltd. #39;s new listing on the New York Stock Exchange will help India #39;s biggest maker of trucks and buses add investors, raise capital for acquisitions and improve its corporate",259,en,False,False,False
doc_003265,Sports,Golf: Singh shows Tiger who #39;s Number One. Fiji #39;s Vijay Singh replaced Tiger Woods as the world #39;s No.1 ranked golfer today by winning the PGA Deutsche Bank Championship.,180,en,False,False,True
doc_001483,Sci/Tech,i2 looks to technology rollout for a rebound. i2 Technologies is hoping to continue its rebound by rolling out new technology aimed at retailers and manufacturers and forming partnerships that will help make its applications easier to integrate.,245,en,False,False,False
doc_002487,World,Cuban Doctor Returns Home From Argentina. A prominent Cuban doctor returned home Thursday after an overnight stay at the Argentine Embassy that raised tensions between the two nations amid reports she was seeking political asylum.,230,en,False,False,False
doc_002188,World,Security Council debate Rwanda-Congo. The UN Security Council has met to discuss the alleged incursion of Rwandan troops into neighbouring Democratic Republic of Congo (DRC).,174,en,False,False,False
doc_000438,Business,Pay dispute ends in South Africa. South Africa's wage dispute ends after unions representing public sector workers accept a revised government offer.,149,en,False,False,False
doc_005182,Sports,Dodgers: We Have Options if Beltre Exits (AP). AP - Los Angeles Dodgers general manager Paul DePodesta believes several options will be available if star third baseman Adrian Beltre decides to play elsewhere.,208,en,False,False,False
doc_000116,World,"UN Report: Anti-Terror War Still Losing. The worldwide war on terror is still on the lose-side, as al-Qaeda is still posing as big a threat as ever, according to an alarming United Nations report.",196,en,False,False,False
doc_004468,Sci/Tech,Briefly: More money for fuel cells. roundup Plus: Linux release features Windows support...Gmail delivered to desktops...Chinadotcom mobile services suspended...Maker of disposable RFID tags gets millions...Mitsubishi expands solar production.,243,en,False,False,False
doc_000871,Business,Oil prices decline sharply. Oil prices fell sharply yesterday after briefly passing $54 a barrel amid nagging concerns in the market that the global supply buffer is too thin to handle a significant output disruption.,217,en,False,False,False
doc_005383,Sci/Tech,"Apple Computer face further payout to Beatles #39; company. Apple Computer, maker of the iPod music player and online iTunes Music Store, is likely to be forced into a multimillion-pound payout to Apple Corporation, the Beatles #39; management",243,en,False,False,False
doc_004710,Business,"Not All Dutch Auctions Are Equal. Jeff Stacey, managing director of researcher IPO Monitor in Los Angeles, says Dutch auctions are designed to set the price accurately right away.",179,en,False,False,False
doc_000385,Sci/Tech,"Charles Arthur On Technology. Three years ago, the first people to order an Apple iPod - announced as a quot;breakthrough digital device quot; on 23 October 2001 - started receiving boxes in the post.",200,en,False,False,False
doc_001453,Sports,"Bradley back in lineup following confrontation. Milton Bradley was back in the Los Angeles Dodgers #39; lineup Thursday, a day following a clubhouse confrontation between the outfielder and a reporter he called an quot;Uncle Tom.",229,en,False,False,False
doc_004117,Sports,"South Africa win Tri-nations title. DURBAN, South Africa -- South Africa beat Australia 23-19 to regain the Tri-nations title after a five-year break. Percy Montgomery and wing Breyton Paulse received yellow cards which put the Springboks under Price increase of 5%",265,en,False,True,False
doc_005166,World,"Bush Holds Two-Point Lead Over Kerry: Reuters Poll (Reuters). Reuters - President Bush holds a slim two-point lead on Democratic rival John Kerry in the stretch run of a tight race for the White House, according to a Reuters/Zogby poll released on Friday.",255,en,False,False,False
doc_005086,Sci/Tech,"Intel Gives Centrino a Speed Boost. the Pentium M 765 -- runs at a speed of 2.1 GHz and has 2 MB of cache. The Pentium M 765 also features Enhanced Intel Speedstep, designed to optimize application",197,en,False,False,False
doc_003544,Sports,"Seau may be done for season. Davie, FL (Sports Network) - The Miami Dolphins may be without linebacker Junior Seau for the remainder of the season, depending on the severity of his pectoral injury.",197,en,False,False,False
doc_003272,Business,PUC delays decision to shift power costs here. customers won a reprieve yesterday when the state utilities commission delayed a decision that could shift $1 billion in crisis-related power costs to local consumers and cause a major rate increase.,246,en,False,False,True
doc_000636,World,"2 Kidnapped in Iraq; 30 Killed in Fallujah. BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year. West of the capital, U.S...",379,en,False,False,False
doc_003869,World,"Jailed uprising leader Barghouti will seek Palestinian presidency. Jailed uprising leader Marwan Barghouti has decided to run for Palestinian Authority president in a Jan. 9 election, seeking to succeed the late Yasser Arafat 这是插入的中文句子。",236,en,False,False,False
doc_000758,Sports,"Just 16 centuries later, we return to Olympia. You remember, of course, Armenian Prince Varazdates and the spectacle of his boxing triumph. And who can forget Zopyros of Athens, wrestling-boxing his way to the junior pankration crown.",234,en,False,False,False
doc_003189,Sci/Tech,"DoCoMo has 1Gbps link. The future of wireless looks to be a showdown in wireless 1Gbps (1 gigabit per second) technologyjust weeks after Siemens announced it was working on technology to transmit 1Gbps wirelessly, NTT DoCoMo announces the same thing.",250,en,False,False,False
doc_001735,Business,"Startup no more, Netflix girds for DVD rental price war. The future suddenly looks shaky for online DVD rental pioneer Netflix Inc. - a plucky home entertainment upstart that managed to hold its ground after retailing giants Wal-Mart Stores Inc.",245,en,False,False,True
doc_005574,Business,"Oracle wins battle for PeopleSoft. Oracle has signed a definitive agreement to acquire PeopleSoft for $26.50 (13.79) per share, or about $10.3bn. The transaction has been approved by both companies #39; boards of directors and is expected to close by early January.",265,en,False,False,False
doc_002619,Sports,"O #39;Malley ties closings to sex-abuse scandal: Archbishop calls ... . In a letter issued yesterday to parishioners, Archbishop Sean P. O #39;Malley for the first time acknowledged a link between church closings and the sex-abuse scandal, saying his mission is",261,en,False,True,False
doc_003922,Sports,"Devil Rays thumbnails. at Fenway Park Records: Boston is 86-56 (second in the AL East); Tampa Bay is 61-80 (fourth in AL East). Tonight (7:05, NESN, WEEI): LHP Scott Kazmir (1-1, 5.62) vs. Thursday (7:05 p.m., NESN, WEEI): LHP Mark Hendrickson (8-14, ...",254,en,False,False,True
doc_005448,Sci/Tech,Spider-Venom Profits to Be Funneled Into Conservation. Pharmaceutical companies have profited from medicines derived from spiders. Now a group called Venom Venture is making sure some of that money goes toward conserving the spiders themselves.,244,en,False,False,False
doc_005876,World,"Foreign leaders, royals arrive for Brunei crown prince #39;s wedding. BANDAR SERI BEGAWAN : A glittering array of foreign leaders and royal figures began arriving in Brunei for the grand wedding of the heir to the throne of the oil-rich sultanate.",247,en,False,False,False
